"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude"
"Belgium",2020-03-31,8344,13562,18780,2152,12775,828,"50.503887","4.469936"
"Belgium",2020-04-01,8719,14172,19625,2249,13964,1011,"50.503887","4.469936"
"Belgium",2020-04-02,9111,14809,20507,2350,15348,1143,"50.503887","4.469936"
"Belgium",2020-04-03,9521,15475,21429,2456,16770,1283,"50.503887","4.469936"
"Belgium",2020-04-04,9949,16171,22393,2566,18431,1447,"50.503887","4.469936"
"Belgium",2020-04-05,10396,16898,23400,2682,19691,1632,"50.503887","4.469936"
"Belgium",2020-04-06,10864,17658,24452,2802,20814,2035,"50.503887","4.469936"
"Belgium",2020-04-07,11352,18451,25550,2928,22194,2240,"50.503887","4.469936"
"Belgium",2020-04-08,11862,19281,26700,3060,23403,2523,"50.503887","4.469936"
"Belgium",2020-04-09,12396,20148,27900,3198,24983,3019,"50.503887","4.469936"
"Belgium",2020-04-10,12953,21054,29155,3341,26667,3346,"50.503887","4.469936"
"Belgium",2020-04-11,13535,22000,30465,3491,28018,3600,"50.503887","4.469936"
"Belgium",2020-04-12,14144,22989,31834,3648,29647,3903,"50.503887","4.469936"
"Belgium",2020-04-13,14780,24023,33266,3813,30589,4157,"50.503887","4.469936"
"Belgium",2020-04-14,15444,25103,34762,3984,31119,4440,"50.503887","4.469936"
"Belgium",2020-04-15,16139,26232,36325,4163,33573,4857,"50.503887","4.469936"
"Belgium",2020-04-16,16864,27411,37958,4350,34809,5163,"50.503887","4.469936"
"Belgium",2020-04-17,17622,28643,39664,4546,36138,5453,"50.503887","4.469936"
"Belgium",2020-04-18,18415,29931,41447,4750,37183,5683,"50.503887","4.469936"
"Belgium",2020-04-19,19243,31277,43311,4964,38496,5828,"50.503887","4.469936"
"Belgium",2020-04-20,20108,32683,45258,5187,39983,5998,"50.503887","4.469936"
"Belgium",2020-04-21,21012,34152,47292,5420,40956,6262,"50.503887","4.469936"
"Belgium",2020-04-22,21957,35688,49419,5664,41889,6490,"50.503887","4.469936"
"Belgium",2020-04-23,22943,37292,51641,5918,42797,6679,"50.503887","4.469936"
"Belgium",2020-04-24,23975,38969,53963,6185,44293,6917,"50.503887","4.469936"
"Belgium",2020-04-25,25053,40721,56389,6463,45325,7094,"50.503887","4.469936"
"Belgium",2020-04-26,26180,42552,58924,6753,46134,7207,"50.503887","4.469936"
"Belgium",2020-04-27,27357,44465,61573,7057,46687,7331,"50.503887","4.469936"
"Belgium",2020-04-28,28586,46464,64342,7374,47334,7501,"50.503887","4.469936"
"Belgium",2020-04-29,29872,48553,67234,7706,47859,7594,"50.503887","4.469936"
"Belgium",2020-04-30,31215,50736,70257,8052,48519,7703,"50.503887","4.469936"
"Belgium",2020-05-01,32618,53017,73416,8414,49032,7765,"50.503887","4.469936"
"Belgium",2020-05-02,34085,55401,76717,8792,49517,7844,"50.503887","4.469936"
"Belgium",2020-05-03,35617,57891,80165,9188,49906,7924,"50.503887","4.469936"
"Belgium",2020-05-04,37218,60494,83770,9601,50267,8016,"50.503887","4.469936"
"Belgium",2020-05-05,38892,63214,87536,10032,50509,8016,"50.503887","4.469936"
"Belgium",2020-05-06,40640,66056,91472,10483,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-07,42467,69026,95585,10955,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-08,44377,72129,99881,11447,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-09,46372,75372,104372,11962,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-10,48457,78761,109065,12500,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-11,50635,82302,113969,13062,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-12,52912,86002,119092,13649,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-13,55291,89869,124447,14263,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-14,57776,93909,130042,14904,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-15,60374,98131,135888,15574,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-16,63088,102543,141998,16274,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-17,65925,107153,148381,17006,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-18,68889,111971,155053,17770,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-19,71986,117005,162024,18569,NA,NA,"50.503887","4.469936"
"Belgium",2020-05-20,75223,122266,169309,19404,NA,NA,"50.503887","4.469936"
